DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
12/18/2017,CHA,109,88,0.489,20,0.45,16,0.875,47,30,10,6,19,16,NYK,91,86,0.419,18,0.167,20,0.8,37,21,10,5,17,16,1
12/21/2017,NYK,102,79,0.456,14,0.571,26,0.846,49,13,8,3,17,20,BOS,93,86,0.384,38,0.342,19,0.737,35,17,11,1,10,20,1
12/22/2017,DET,104,88,0.432,25,0.4,25,0.72,44,19,8,5,11,11,NYK,101,97,0.454,24,0.333,6,0.833,51,25,6,9,14,20,1
12/25/2017,NYK,98,94,0.404,15,0.267,28,0.643,45,18,7,5,10,21,PHI,105,82,0.427,28,0.357,30,0.833,48,21,7,7,15,22,-1
12/27/2017,CHI,92,86,0.407,28,0.357,16,0.75,50,23,9,3,15,15,NYK,87,91,0.407,23,0.174,13,0.692,51,21,6,5,12,17,1
12/28/2017,SAS,119,80,0.513,20,0.45,39,0.718,43,28,2,4,9,18,NYK,107,90,0.456,14,0.357,22,0.909,44,31,6,8,9,26,1
12/30/2017,NOP,103,84,0.452,26,0.231,27,0.778,48,24,3,5,10,19,NYK,105,94,0.436,19,0.263,21,0.857,51,24,6,7,6,24,-1
01/02/2018,NYK,91,87,0.402,22,0.318,18,0.778,50,21,5,7,14,23,SAS,100,82,0.378,27,0.37,34,0.824,50,18,11,5,8,17,-1
01/05/2018,MIA,107,94,0.404,42,0.286,20,0.95,44,24,10,5,14,19,NYK,103,80,0.488,13,0.385,23,0.87,39,14,11,7,19,26,1
01/07/2018,DAL,96,92,0.38,24,0.25,24,0.833,40,22,7,3,7,20,NYK,100,83,0.458,16,0.375,20,0.9,59,22,4,6,16,23,-1
01/10/2018,NYK,119,96,0.5,22,0.455,21,0.619,51,24,5,9,18,20,CHI,122,98,0.459,33,0.455,20,0.85,48,21,10,5,16,19,-1
01/14/2018,NYK,118,97,0.474,34,0.353,18,0.778,44,28,12,7,22,27,NOP,123,95,0.474,32,0.281,34,0.706,46,19,17,7,19,17,-1
01/17/2018,MEM,105,91,0.451,28,0.357,17,0.765,44,23,9,3,11,19,NYK,99,82,0.427,27,0.259,23,0.957,45,22,5,12,14,15,1
01/19/2018,UTA,115,91,0.462,31,0.355,30,0.667,52,19,4,6,17,20,NYK,117,89,0.494,20,0.55,23,0.783,36,23,6,6,12,26,-1
01/23/2018,GSW,123,83,0.554,30,0.433,20,0.9,36,40,6,3,12,16,NYK,112,83,0.518,22,0.409,19,0.895,38,28,4,0,13,20,1
01/25/2018,DEN,130,80,0.6,28,0.5,24,0.833,32,36,3,2,13,20,NYK,118,82,0.549,21,0.381,24,0.833,33,32,9,5,10,20,1
01/26/2018,PHX,85,94,0.351,33,0.333,13,0.615,42,15,6,3,14,24,NYK,107,85,0.482,25,0.36,22,0.727,49,25,7,10,16,20,-1
01/31/2018,BOS,103,83,0.482,26,0.423,20,0.6,49,27,8,3,9,22,NYK,73,87,0.322,17,0.176,21,0.667,44,16,4,4,14,17,1
02/02/2018,MIL,92,76,0.434,24,0.292,26,0.731,36,18,10,8,11,21,NYK,90,89,0.404,25,0.2,17,0.765,57,24,7,4,18,21,1
02/04/2018,NYK,96,94,0.436,23,0.217,15,0.6,48,16,10,8,15,16,ATL,99,87,0.402,33,0.455,19,0.737,44,25,6,3,16,12,-1
02/06/2018,NYK,89,89,0.416,23,0.217,15,0.667,47,20,5,6,17,19,MIL,103,82,0.451,26,0.308,27,0.778,43,23,11,6,14,17,-1
02/08/2018,TOR,113,95,0.453,43,0.372,14,0.786,52,31,11,5,8,17,NYK,88,83,0.398,27,0.259,18,0.833,43,19,4,8,15,15,1
02/11/2018,IND,121,94,0.5,28,0.429,22,0.682,54,27,7,5,13,16,NYK,113,93,0.441,35,0.257,25,0.88,45,27,8,3,11,18,1
02/12/2018,PHI,108,75,0.547,19,0.526,24,0.667,37,27,13,6,17,22,NYK,92,79,0.392,24,0.25,28,0.857,33,16,5,4,19,22,1
02/22/2018,ORL,113,83,0.518,24,0.458,23,0.696,39,28,7,5,13,15,NYK,120,99,0.485,25,0.28,21,0.81,47,28,7,12,8,15,-1
02/24/2018,NYK,112,96,0.469,27,0.222,20,0.8,49,20,10,4,14,22,BOS,121,93,0.452,33,0.394,28,0.857,45,21,11,5,11,15,-1
02/26/2018,NYK,111,96,0.49,25,0.4,9,0.778,39,28,7,3,14,18,GSW,125,85,0.518,31,0.484,26,0.846,43,31,8,5,12,13,-1
03/02/2018,LAC,128,89,0.562,25,0.36,24,0.792,51,34,14,6,11,17,NYK,105,89,0.461,25,0.44,16,0.75,33,24,4,4,17,22,1
03/04/2018,SAC,102,86,0.453,30,0.433,11,1.0,38,21,5,5,11,18,NYK,99,88,0.455,21,0.286,18,0.722,48,21,8,7,13,19,1
03/06/2018,POR,111,81,0.432,33,0.606,24,0.875,51,22,4,4,19,15,NYK,87,83,0.422,19,0.368,15,0.667,39,21,7,7,14,19,1
03/09/2018,MIL,120,73,0.562,18,0.444,39,0.769,42,29,8,6,14,16,NYK,112,98,0.48,28,0.25,14,0.786,39,24,6,5,11,26,1
03/11/2018,NYK,106,88,0.455,21,0.333,24,0.792,37,21,7,4,10,19,TOR,132,93,0.505,35,0.457,25,0.88,52,32,3,3,11,19,-1
03/13/2018,NYK,97,82,0.488,25,0.32,12,0.75,44,19,9,1,19,18,DAL,110,89,0.449,35,0.4,18,0.889,40,22,11,1,12,15,-1
03/15/2018,NYK,110,87,0.517,20,0.25,24,0.625,44,26,8,4,12,25,PHI,118,91,0.451,37,0.405,34,0.618,53,29,8,3,14,21,-1
03/17/2018,NYK,124,100,0.49,26,0.462,18,0.778,56,24,7,5,8,22,CHA,101,90,0.367,33,0.273,32,0.813,50,11,7,5,10,13,1
03/19/2018,NYK,110,96,0.448,35,0.314,17,0.765,61,28,6,7,16,24,CHI,92,92,0.359,30,0.1,31,0.742,48,21,9,7,11,15,1
03/21/2018,MIA,119,81,0.556,34,0.441,19,0.737,32,31,9,2,7,17,NYK,98,89,0.438,31,0.323,12,0.833,40,21,6,1,14,16,1
03/26/2018,CHA,137,93,0.548,28,0.393,28,0.857,43,25,5,4,14,12,NYK,128,105,0.514,30,0.3,11,1.0,41,25,6,1,10,27,1
03/28/2018,PHI,118,98,0.459,31,0.29,27,0.704,58,34,9,3,12,19,NYK,101,94,0.383,31,0.29,26,0.769,46,20,4,5,16,22,1
03/31/2018,NYK,109,91,0.473,29,0.448,12,0.833,40,31,4,1,14,18,DET,115,85,0.518,24,0.417,22,0.773,43,24,8,5,9,15,-1
04/03/2018,NYK,73,86,0.349,27,0.148,12,0.75,42,17,5,9,11,17,ORL,97,88,0.42,36,0.306,18,0.667,53,28,7,5,11,12,-1
04/06/2018,NYK,122,89,0.506,37,0.486,21,0.667,51,33,7,5,12,23,MIA,98,88,0.398,27,0.259,22,0.955,42,20,7,5,12,19,1
04/07/2018,NYK,102,95,0.432,21,0.429,11,1.0,44,30,3,7,8,17,MIL,115,93,0.484,25,0.4,17,0.882,48,30,6,10,10,13,-1
04/09/2018,NYK,109,87,0.529,30,0.367,12,0.5,37,26,4,7,14,20,CLE,123,85,0.471,45,0.422,28,0.857,42,29,9,2,10,15,-1
04/11/2018,CLE,98,94,0.394,24,0.25,28,0.643,48,15,9,3,14,15,NYK,110,85,0.506,27,0.444,13,0.923,39,30,10,3,15,22,-1
10/19/2017,TOR,117,83,0.47,29,0.448,28,0.929,49,26,10,4,17,19,CHI,100,89,0.416,32,0.313,18,0.889,39,22,7,2,19,23,1
10/21/2017,TOR,128,89,0.472,44,0.295,37,0.838,51,23,5,10,13,29,PHI,94,82,0.39,24,0.333,36,0.611,41,18,5,4,20,26,1
10/23/2017,SAS,101,90,0.444,20,0.25,23,0.696,55,19,4,12,20,22,TOR,97,80,0.425,37,0.27,24,0.792,34,17,11,4,14,30,1
10/25/2017,GSW,117,77,0.558,26,0.462,22,0.864,37,32,10,7,17,15,TOR,112,94,0.457,34,0.235,19,0.947,42,30,10,6,16,16,1
10/30/2017,POR,85,80,0.388,26,0.308,19,0.789,38,13,5,7,13,15,TOR,99,87,0.448,24,0.333,17,0.765,47,17,10,9,9,14,-1
11/01/2017,DEN,129,88,0.534,32,0.5,29,0.655,43,35,9,4,12,20,TOR,111,85,0.494,31,0.355,25,0.64,38,20,7,4,13,25,1
11/03/2017,UTA,100,80,0.438,23,0.348,24,0.917,33,11,9,5,13,25,TOR,109,71,0.535,30,0.367,28,0.786,39,20,9,4,16,27,-1
11/07/2017,TOR,119,81,0.543,25,0.52,24,0.75,37,22,5,0,15,22,CHI,114,80,0.5,29,0.379,28,0.821,37,26,10,2,13,23,1
11/09/2017,TOR,122,98,0.459,42,0.381,23,0.696,48,27,8,4,12,24,NOP,118,82,0.537,31,0.419,25,0.68,38,31,7,4,13,20,1
11/12/2017,BOS,95,87,0.402,26,0.385,19,0.789,46,24,9,2,14,18,TOR,94,69,0.464,24,0.417,23,0.87,36,18,8,8,17,20,1
11/14/2017,HOU,113,79,0.418,39,0.308,41,0.854,48,21,4,4,19,27,TOR,129,78,0.526,30,0.467,42,0.786,36,28,11,4,12,30,-1
11/15/2017,NOP,116,91,0.505,27,0.37,14,1.0,32,31,13,3,14,21,TOR,125,76,0.592,34,0.471,20,0.95,37,27,8,6,21,20,-1
11/24/2017,IND,107,83,0.458,26,0.423,27,0.741,41,19,10,3,16,18,TOR,104,81,0.494,30,0.3,20,0.75,42,17,14,4,18,20,1
11/25/2017,ATL,78,75,0.347,27,0.222,23,0.87,32,18,9,1,18,15,TOR,112,84,0.548,32,0.406,9,0.778,46,31,10,3,16,22,-1
11/29/2017,TOR,126,98,0.531,32,0.438,11,0.727,39,24,6,2,9,23,CHA,113,79,0.468,19,0.474,35,0.857,36,26,6,2,12,17,1
12/01/2017,TOR,120,97,0.495,32,0.313,21,0.667,47,29,6,8,12,18,IND,115,102,0.441,26,0.308,22,0.773,46,21,7,5,10,17,1
12/05/2017,TOR,126,92,0.478,36,0.417,26,0.885,42,30,13,4,15,28,PHX,113,75,0.493,24,0.375,38,0.789,35,23,7,4,17,24,1
12/08/2017,MEM,107,82,0.5,27,0.333,22,0.727,35,24,8,3,16,25,TOR,116,78,0.474,31,0.419,33,0.879,36,21,8,3,11,23,-1
12/10/2017,SAC,87,73,0.479,23,0.435,14,0.5,42,15,7,6,21,17,TOR,102,87,0.448,37,0.297,19,0.684,44,22,8,2,13,17,-1
12/11/2017,LAC,96,92,0.37,36,0.222,24,0.833,57,18,6,7,12,20,TOR,91,80,0.4,29,0.241,26,0.769,43,18,8,6,13,22,1
12/13/2017,PHX,109,83,0.446,24,0.333,34,0.794,41,20,3,9,11,24,TOR,115,92,0.435,26,0.346,31,0.839,45,16,7,3,6,25,-1
12/17/2017,TOR,108,85,0.424,30,0.433,28,0.821,46,20,8,9,12,13,SAC,93,81,0.469,26,0.423,8,0.75,32,25,9,9,15,19,1
12/20/2017,CHA,111,85,0.459,23,0.304,35,0.743,39,21,10,6,12,18,TOR,129,91,0.538,33,0.485,18,0.833,43,35,6,7,14,27,-1
12/21/2017,PHI,109,86,0.523,29,0.31,14,0.714,40,27,14,6,23,27,TOR,114,85,0.412,35,0.343,35,0.914,45,18,14,6,21,19,-1
12/23/2017,TOR,102,85,0.412,27,0.333,26,0.885,43,18,15,6,17,20,PHI,86,80,0.413,27,0.259,20,0.65,41,19,10,7,22,23,1
12/26/2017,DAL,98,94,0.426,24,0.25,16,0.75,56,20,5,11,13,24,TOR,93,89,0.337,31,0.29,32,0.75,53,16,10,7,10,24,1
12/27/2017,OKC,124,87,0.529,25,0.36,33,0.697,52,25,9,7,12,26,TOR,107,85,0.424,38,0.289,26,0.923,34,24,9,4,11,29,1
12/29/2017,TOR,111,105,0.438,37,0.351,8,0.75,51,22,9,15,11,22,ATL,98,88,0.432,24,0.375,20,0.65,48,21,6,7,18,15,1
01/01/2018,TOR,131,91,0.495,33,0.424,33,0.818,40,25,8,8,12,20,MIL,127,93,0.473,27,0.481,28,0.929,43,27,9,3,14,23,1
01/03/2018,CHI,115,93,0.462,33,0.394,19,0.842,43,29,5,2,13,20,TOR,124,92,0.489,38,0.395,19,1.0,49,23,9,5,11,20,-1
01/05/2018,MIL,110,77,0.532,17,0.412,29,0.724,28,26,4,4,11,23,TOR,129,86,0.558,33,0.303,28,0.821,43,25,9,5,11,22,-1
01/09/2018,TOR,89,90,0.389,21,0.333,15,0.8,37,15,7,12,5,16,MIA,90,97,0.402,22,0.182,10,0.8,64,18,2,14,13,19,-1
01/11/2018,TOR,133,106,0.5,42,0.429,13,0.692,63,31,3,7,9,25,CLE,99,89,0.382,26,0.231,30,0.833,35,18,3,4,9,16,1
01/13/2018,TOR,125,93,0.484,25,0.32,32,0.844,44,22,3,2,10,23,GSW,127,81,0.58,24,0.375,28,0.857,30,28,4,3,6,20,-1
01/15/2018,PHI,117,81,0.494,25,0.24,38,0.816,48,22,8,9,21,28,TOR,111,95,0.4,32,0.281,30,0.867,44,20,8,1,15,31,1
01/17/2018,TOR,96,80,0.425,31,0.355,23,0.739,49,24,6,8,20,20,DET,91,88,0.42,28,0.357,15,0.467,42,22,14,7,14,20,1
01/19/2018,TOR,86,85,0.4,26,0.346,14,0.643,50,16,8,1,13,19,SAS,83,91,0.341,20,0.25,20,0.8,56,18,9,7,12,13,1
01/24/2018,ATL,93,94,0.394,21,0.333,17,0.706,47,19,8,9,16,21,TOR,108,89,0.438,36,0.389,25,0.64,52,25,10,12,17,22,-1
01/26/2018,TOR,93,95,0.389,27,0.259,17,0.706,52,23,10,13,11,18,UTA,97,87,0.414,21,0.476,21,0.714,47,20,7,5,13,16,-1
02/02/2018,TOR,130,99,0.465,40,0.475,21,0.905,42,21,5,4,6,23,POR,105,73,0.507,21,0.333,33,0.727,36,20,4,2,10,15,1
02/04/2018,TOR,101,89,0.461,35,0.171,15,0.867,44,21,13,7,11,20,MEM,86,81,0.358,25,0.32,23,0.87,45,17,7,6,19,23,1
02/06/2018,TOR,111,80,0.5,36,0.472,17,0.824,40,29,10,4,15,18,BOS,91,83,0.398,23,0.435,20,0.75,38,21,3,3,17,19,1
02/11/2018,CHA,103,89,0.427,23,0.435,23,0.739,42,26,5,5,13,13,TOR,123,87,0.563,37,0.486,10,0.7,40,35,7,8,12,24,-1
02/13/2018,TOR,115,90,0.467,35,0.371,23,0.783,40,24,7,3,8,19,MIA,112,86,0.488,29,0.414,19,0.842,51,24,5,3,16,18,1
02/14/2018,CHI,98,91,0.429,24,0.167,20,0.8,42,17,5,6,6,16,TOR,122,92,0.522,38,0.368,15,0.8,50,38,5,8,7,22,-1
02/23/2018,TOR,119,90,0.478,34,0.265,26,0.923,37,23,7,8,12,21,MIL,122,90,0.478,26,0.5,27,0.852,51,21,6,3,18,24,-1
02/26/2018,TOR,123,80,0.525,38,0.447,23,0.957,47,31,10,7,18,18,DET,94,94,0.383,22,0.318,20,0.75,42,20,11,3,13,22,1
02/28/2018,ORL,104,82,0.476,30,0.433,23,0.565,42,27,8,2,13,19,TOR,117,83,0.542,30,0.4,24,0.625,42,33,9,7,12,22,-1
03/04/2018,TOR,103,83,0.422,41,0.293,27,0.778,50,22,5,8,15,28,CHA,98,85,0.376,21,0.238,35,0.829,46,16,7,4,9,21,1
03/06/2018,TOR,106,88,0.386,36,0.278,33,0.848,45,25,12,8,12,21,ATL,90,80,0.425,21,0.286,21,0.762,44,22,8,6,21,25,1
03/07/2018,DET,119,90,0.489,26,0.5,23,0.783,51,27,2,7,16,23,TOR,121,101,0.446,40,0.3,21,0.905,47,33,9,7,9,20,-1
03/09/2018,TOR,108,85,0.482,38,0.395,14,0.786,42,22,7,2,16,20,HOU,105,81,0.494,27,0.333,23,0.696,36,15,9,3,13,13,1
03/15/2018,IND,99,93,0.43,24,0.292,17,0.706,34,17,12,1,8,25,TOR,106,79,0.443,32,0.375,28,0.857,57,20,4,8,20,19,-1
03/16/2018,TOR,122,91,0.473,30,0.333,31,0.839,45,26,5,8,13,21,DAL,115,91,0.527,22,0.273,18,0.722,36,25,7,5,10,27,1
03/18/2018,TOR,125,81,0.568,30,0.5,23,0.783,31,31,5,1,19,25,OKC,132,88,0.557,21,0.476,34,0.706,39,27,11,2,17,24,-1
03/20/2018,ORL,86,90,0.411,25,0.36,5,0.6,45,22,13,7,12,16,TOR,93,77,0.455,36,0.389,17,0.529,45,19,7,8,17,10,-1
03/21/2018,CLE,132,78,0.603,24,0.625,28,0.821,33,28,3,4,9,18,TOR,129,88,0.534,34,0.441,23,0.87,33,32,4,5,6,23,1
03/25/2018,TOR,106,92,0.446,36,0.444,14,0.571,48,24,3,6,14,23,LAC,117,95,0.463,18,0.444,27,0.778,44,17,7,5,8,16,-1
03/27/2018,TOR,114,92,0.511,34,0.382,9,0.778,37,33,6,16,9,18,DEN,110,89,0.472,30,0.433,14,0.929,40,26,6,6,11,16,1
03/31/2018,BOS,110,88,0.455,17,0.412,27,0.852,41,19,6,3,5,23,TOR,99,80,0.463,35,0.229,22,0.773,46,23,1,5,15,26,1
04/03/2018,CLE,112,77,0.494,30,0.433,26,0.885,42,18,8,6,12,17,TOR,106,94,0.447,34,0.324,14,0.786,46,28,7,1,11,23,1
04/04/2018,TOR,96,92,0.435,33,0.303,8,0.75,48,23,10,6,10,25,BOS,78,75,0.333,22,0.136,28,0.893,43,10,7,3,16,16,1
04/06/2018,TOR,92,84,0.429,30,0.3,16,0.688,52,27,9,8,19,17,IND,73,87,0.299,21,0.333,20,0.7,44,16,8,8,12,21,1
04/08/2018,TOR,112,78,0.5,40,0.425,24,0.708,47,28,8,5,17,21,ORL,101,89,0.472,23,0.304,17,0.588,42,25,12,4,10,17,1
04/09/2018,DET,98,78,0.449,30,0.3,25,0.76,33,22,7,2,3,11,TOR,108,87,0.529,39,0.308,4,1.0,48,27,3,5,9,17,-1
04/11/2018,MIA,116,106,0.434,26,0.423,20,0.65,56,26,8,7,9,18,TOR,109,92,0.457,30,0.3,21,0.762,47,24,5,10,13,24,1
10/21/2017,CHI,77,82,0.378,28,0.286,9,0.778,48,18,3,5,19,15,SAS,87,93,0.409,12,0.083,16,0.625,52,25,8,3,11,14,-1
10/25/2017,MIA,100,80,0.463,26,0.346,18,0.944,32,19,6,2,9,25,SAS,117,76,0.553,17,0.588,30,0.767,44,18,6,3,13,20,-1
10/27/2017,ORL,114,84,0.571,23,0.478,14,0.5,45,22,9,7,17,24,SAS,87,89,0.337,24,0.167,27,0.852,49,19,8,8,17,15,1
10/29/2017,IND,97,77,0.468,22,0.455,20,0.75,44,21,9,3,19,20,SAS,94,90,0.4,28,0.321,18,0.722,44,19,12,8,15,11,1
10/30/2017,BOS,108,88,0.477,31,0.355,16,0.813,54,24,10,6,13,22,SAS,94,87,0.414,26,0.462,20,0.5,40,24,8,4,11,14,1
11/02/2017,SAS,92,87,0.391,24,0.292,23,0.739,46,19,6,8,16,10,GSW,112,83,0.518,28,0.5,16,0.75,41,30,11,12,14,20,-1
11/03/2017,SAS,108,83,0.47,27,0.333,26,0.808,45,31,7,6,15,26,CHA,101,80,0.413,24,0.333,42,0.643,46,16,11,1,12,20,1
11/05/2017,SAS,112,88,0.5,22,0.5,18,0.722,43,21,9,4,9,19,PHX,95,81,0.457,23,0.348,22,0.591,45,23,5,4,18,16,1
11/07/2017,SAS,120,84,0.536,28,0.536,19,0.789,39,33,13,3,13,21,LAC,107,82,0.512,30,0.367,17,0.706,39,20,6,4,17,19,1
11/10/2017,SAS,87,80,0.425,29,0.31,11,0.909,43,23,8,6,18,15,MIL,94,89,0.461,18,0.278,14,0.5,47,27,10,7,13,13,-1
11/11/2017,SAS,133,85,0.6,27,0.667,16,0.813,44,33,5,6,13,16,CHI,94,86,0.465,23,0.261,13,0.615,28,22,9,4,13,15,1
11/14/2017,DAL,91,81,0.407,34,0.294,18,0.833,40,18,7,4,15,23,SAS,97,79,0.443,26,0.231,27,0.778,47,18,9,7,12,16,-1
11/17/2017,SAS,104,77,0.442,35,0.4,28,0.786,44,23,6,7,13,18,OKC,101,89,0.438,23,0.391,21,0.667,41,24,7,3,8,22,1
11/20/2017,SAS,96,89,0.449,31,0.323,6,1.0,52,29,7,5,18,17,ATL,85,85,0.435,30,0.267,8,0.375,38,21,7,7,15,15,1
11/22/2017,NOP,107,81,0.481,24,0.292,24,0.917,45,23,7,2,15,18,SAS,90,88,0.398,24,0.25,15,0.933,39,22,10,5,15,23,1
11/25/2017,CHA,86,84,0.369,25,0.16,26,0.769,42,20,7,4,14,19,SAS,106,81,0.481,25,0.24,25,0.88,45,22,8,7,11,19,-1
11/27/2017,SAS,115,82,0.524,24,0.417,21,0.905,43,27,7,5,10,16,DAL,108,85,0.482,32,0.438,17,0.706,40,25,7,0,11,19,1
11/29/2017,SAS,104,75,0.507,20,0.4,24,0.833,32,22,9,5,8,17,MEM,95,77,0.455,22,0.5,16,0.875,37,21,4,1,17,19,1
12/01/2017,MEM,79,74,0.405,15,0.333,18,0.778,38,19,8,6,16,26,SAS,95,70,0.443,27,0.407,32,0.688,43,20,8,5,13,18,-1
12/03/2017,OKC,90,87,0.425,22,0.273,21,0.476,47,21,8,2,20,19,SAS,87,76,0.408,28,0.286,23,0.739,39,14,11,9,17,24,1
12/04/2017,SAS,96,82,0.427,31,0.452,12,1.0,51,30,2,7,16,20,DET,93,85,0.412,27,0.296,24,0.625,42,15,8,2,10,22,1
12/06/2017,SAS,117,87,0.529,25,0.52,14,0.857,34,30,6,7,11,13,MIA,105,72,0.542,34,0.529,12,0.75,29,28,7,4,18,16,1
12/08/2017,SAS,105,81,0.469,27,0.296,24,0.875,46,16,6,3,13,14,BOS,102,83,0.458,38,0.289,17,0.882,39,14,10,0,14,22,1
12/09/2017,PHX,101,80,0.438,25,0.28,30,0.8,40,11,4,1,10,21,SAS,104,87,0.46,19,0.316,25,0.72,52,18,5,6,15,23,-1
12/12/2017,DAL,95,89,0.427,24,0.375,12,0.833,49,17,8,2,6,19,SAS,89,87,0.402,28,0.25,19,0.632,49,20,4,5,10,11,1
12/15/2017,HOU,124,91,0.473,50,0.36,25,0.8,45,20,15,3,13,16,SAS,109,94,0.489,26,0.385,13,0.538,39,22,10,5,17,17,1
12/16/2017,SAS,98,86,0.453,25,0.2,18,0.833,41,14,5,2,7,14,DAL,96,80,0.488,28,0.357,9,0.889,38,23,4,4,9,16,1
12/18/2017,SAS,109,82,0.488,24,0.375,25,0.8,45,22,7,4,16,19,LAC,91,84,0.44,29,0.31,16,0.5,43,21,12,4,17,23,1
12/20/2017,POR,91,96,0.396,25,0.24,14,0.643,37,18,13,2,8,14,SAS,93,79,0.519,17,0.353,6,0.833,53,17,7,9,23,16,-1
12/21/2017,UTA,100,74,0.459,26,0.462,24,0.833,41,18,7,4,12,18,SAS,89,78,0.436,21,0.476,16,0.688,38,14,7,3,14,21,1
12/23/2017,SAC,99,86,0.465,22,0.545,11,0.636,42,21,2,2,10,17,SAS,108,88,0.5,23,0.478,11,0.818,44,29,3,1,8,11,-1
12/30/2017,DET,93,81,0.444,24,0.333,16,0.813,45,22,10,1,11,11,SAS,79,84,0.369,26,0.192,13,0.923,46,18,8,5,14,13,1
01/03/2018,PHI,112,80,0.45,22,0.318,43,0.767,45,23,10,5,13,21,SAS,106,87,0.448,25,0.32,23,0.87,43,15,4,4,15,25,1
01/05/2018,SAS,103,87,0.471,30,0.367,18,0.556,44,21,15,6,15,16,PHX,89,83,0.422,30,0.233,18,0.667,46,22,11,2,23,23,1
01/07/2018,POR,111,92,0.522,23,0.348,10,0.7,38,19,7,5,9,24,SAS,110,81,0.494,23,0.478,26,0.731,42,26,4,5,14,16,1
01/08/2018,SAC,100,82,0.488,23,0.348,16,0.75,45,19,6,1,18,14,SAS,107,90,0.489,26,0.423,13,0.615,37,23,11,4,10,12,-1
01/13/2018,SAS,112,79,0.519,27,0.519,18,0.889,43,23,9,3,15,17,DEN,80,83,0.349,28,0.25,17,0.882,41,18,9,4,15,16,1
01/15/2018,ATL,102,86,0.465,25,0.36,14,0.929,50,23,8,2,15,23,SAS,99,87,0.425,22,0.364,20,0.85,37,24,12,5,9,13,1
01/21/2018,SAS,86,82,0.427,34,0.265,12,0.583,46,24,8,10,20,14,IND,94,84,0.44,19,0.211,17,0.941,41,14,14,1,10,15,-1
01/23/2018,SAS,114,94,0.5,28,0.286,16,0.75,45,23,11,4,9,19,CLE,102,72,0.486,21,0.286,31,0.839,41,19,6,3,18,14,1
01/24/2018,MEM,85,83,0.434,18,0.111,14,0.786,41,19,7,4,17,25,SAS,108,82,0.463,24,0.417,25,0.88,45,29,9,6,13,19,-1
01/26/2018,SAS,78,75,0.4,24,0.125,18,0.833,36,20,6,5,9,14,PHI,97,79,0.481,21,0.429,18,0.667,50,23,5,4,9,20,-1
01/28/2018,SAS,113,90,0.5,25,0.44,17,0.706,52,33,4,2,7,13,SAC,98,82,0.427,34,0.529,11,0.909,34,21,5,3,9,20,1
01/30/2018,SAS,106,92,0.5,24,0.375,5,1.0,43,33,4,9,16,15,DEN,104,86,0.465,23,0.435,14,1.0,38,22,11,6,13,14,1
02/01/2018,SAS,91,83,0.422,24,0.25,17,0.882,46,21,7,5,16,12,HOU,102,83,0.446,42,0.333,17,0.824,38,20,10,7,9,16,-1
02/03/2018,SAS,111,91,0.484,26,0.385,18,0.722,36,25,9,5,12,27,UTA,120,69,0.565,23,0.522,36,0.833,37,26,6,5,17,19,-1
02/07/2018,PHX,81,97,0.34,32,0.094,18,0.667,44,15,8,4,11,23,SAS,129,93,0.495,32,0.5,27,0.778,62,26,6,6,12,17,-1
02/10/2018,GSW,122,85,0.565,27,0.444,15,0.933,44,35,5,6,16,18,SAS,105,94,0.457,27,0.185,19,0.737,34,30,8,5,10,13,1
02/12/2018,UTA,101,84,0.417,24,0.458,30,0.667,43,15,7,5,9,24,SAS,99,85,0.447,25,0.24,25,0.68,44,23,5,8,11,24,1
02/13/2018,DEN,117,93,0.495,32,0.313,18,0.833,35,29,10,3,11,18,SAS,109,82,0.537,22,0.273,22,0.682,42,24,6,7,18,22,1
02/23/2018,DEN,122,97,0.495,32,0.375,19,0.737,52,33,5,3,11,27,SAS,119,85,0.506,16,0.313,39,0.718,38,28,4,4,7,20,1
02/25/2018,CLE,94,91,0.418,34,0.235,14,0.714,47,18,8,3,15,24,SAS,110,86,0.442,19,0.474,32,0.781,44,22,11,9,9,12,-1
02/28/2018,SAS,116,99,0.485,26,0.346,14,0.786,47,23,7,9,11,15,NOP,121,99,0.505,26,0.346,15,0.8,43,26,7,3,12,17,-1
03/05/2018,SAS,100,76,0.461,22,0.273,31,0.774,36,18,14,4,11,10,MEM,98,80,0.525,22,0.364,9,0.667,42,26,8,5,20,22,1
03/08/2018,GSW,110,95,0.432,30,0.267,23,0.87,49,30,6,12,10,18,SAS,107,95,0.453,22,0.273,18,0.833,45,29,7,3,12,20,1
03/10/2018,OKC,104,85,0.459,28,0.357,24,0.667,49,24,8,4,15,13,SAS,94,86,0.465,20,0.5,7,0.571,43,26,6,3,14,22,1
03/12/2018,HOU,109,80,0.488,44,0.295,23,0.783,50,24,6,4,15,24,SAS,93,81,0.407,28,0.393,23,0.696,36,20,5,2,13,17,1
03/13/2018,SAS,108,84,0.476,19,0.474,23,0.826,48,24,10,7,12,13,ORL,72,82,0.341,23,0.304,9,1.0,41,16,5,3,20,19,1
03/15/2018,SAS,98,99,0.374,26,0.269,19,0.895,52,16,10,11,10,14,NOP,93,90,0.4,16,0.375,16,0.938,53,18,7,7,14,18,1
